                        0    1  predicted
743   test/6780482773.jpg   90      270.0
744      test/6781674.jpg  270      180.0
745   test/6800732884.jpg  180      180.0
746   test/6818254289.jpg  270      270.0
747     test/68200070.jpg    0      180.0
748   test/6822359662.jpg   90        0.0
749   test/6826172743.jpg    0      270.0
750      test/6849685.jpg  270       90.0
751    test/690861004.jpg  180      180.0
752   test/6914275573.jpg    0        0.0
753   test/6941824724.jpg    0        0.0
754   test/6945019362.jpg   90      180.0
755   test/6956655218.jpg  180      180.0
756   test/6965518562.jpg   90      270.0
757   test/6968689184.jpg  270      270.0
758   test/7002482060.jpg    0        0.0
759   test/7007509332.jpg    0        0.0
760   test/7059992789.jpg  270        0.0
761   test/7101095101.jpg   90      270.0
762   test/7134367795.jpg    0      180.0
763   test/7141819229.jpg  270        0.0
764   test/7158055129.jpg  270      270.0
765   test/7164492267.jpg  270      180.0
766   test/7164705158.jpg  180      180.0
767   test/7165293349.jpg  270      270.0
768     test/71838819.jpg  270      270.0
769   test/7187119840.jpg  270      270.0
770   test/7191474954.jpg    0        0.0
771   test/7209298324.jpg  270      270.0
772   test/7223917276.jpg   90       90.0
773   test/7231122852.jpg  180        0.0
774   test/7279372090.jpg  180      270.0
775   test/7301382282.jpg  270      180.0
776   test/7312247842.jpg  180      180.0
777   test/7315939740.jpg  180      180.0
778   test/7318506128.jpg  270      270.0
779     test/73311685.jpg  180      180.0
780   test/7333203914.jpg   90       90.0
781   test/7339396862.jpg  180      180.0
782   test/7347135074.jpg  180      180.0
783   test/7356822806.jpg  180      270.0
784   test/7363771740.jpg    0      180.0
785   test/7388832134.jpg  270        0.0
786   test/7389767894.jpg    0      270.0
787   test/7395509796.jpg   90      270.0
788   test/7437408508.jpg  270      270.0
789      test/7448109.jpg   90       90.0
790    test/748881476.jpg    0      270.0
791   test/7540778702.jpg   90       90.0
792   test/7574484850.jpg  270      270.0
793   test/7600713030.jpg   90      270.0
794   test/7610677024.jpg  270      270.0
795   test/7706876178.jpg    0      180.0
796   test/7752375080.jpg  180       90.0
797   test/7756227822.jpg  270      180.0
798   test/7779582250.jpg  270      270.0
799   test/7786337790.jpg  270      180.0
800    test/779738238.jpg  270        0.0
801   test/7828012188.jpg  180      270.0
802      test/7847764.jpg  270      270.0
803   test/7860592934.jpg    0        0.0
804   test/7885350662.jpg  270      270.0
805   test/7891614350.jpg   90      270.0
806   test/7922965406.jpg    0       90.0
807   test/7941540620.jpg  270       90.0
808   test/7958500172.jpg  180      180.0
809   test/7959313376.jpg  270        0.0
810   test/7980366417.jpg    0        0.0
811     test/79946834.jpg   90      270.0
812   test/7998736407.jpg    0      270.0
813   test/8011136230.jpg  270        0.0
814   test/8013919722.jpg  270      180.0
815   test/8049517032.jpg  270      270.0
816   test/8069504479.jpg    0      270.0
817   test/8076012722.jpg  180      180.0
818   test/8082813137.jpg  180      270.0
819   test/8114952213.jpg  270      270.0
820   test/8115220812.jpg  270      270.0
821   test/8124362534.jpg    0       90.0
822   test/8129910946.jpg   90       90.0
823   test/8130077012.jpg    0      270.0
824   test/8136947264.jpg   90       90.0
825   test/8157946534.jpg  180      270.0
826   test/8161469640.jpg   90      270.0
827   test/8163151964.jpg   90       90.0
828     test/81827804.jpg    0        0.0
829     test/81827875.jpg  270      180.0
830     test/81847185.jpg  270      180.0
831   test/8186083991.jpg  180        0.0
832   test/8190018296.jpg   90       90.0
833   test/8191351417.jpg  180      270.0
834    test/819464742.jpg   90      180.0
835   test/8199414975.jpg  270      270.0
836   test/8212291185.jpg   90      270.0
837   test/8212520866.jpg  270      270.0
838   test/8226712780.jpg  270      270.0
839   test/8228611387.jpg   90        0.0
840   test/8230858567.jpg    0      270.0
841     test/82380849.jpg    0      270.0
842    test/824042291.jpg  180      180.0
843    test/824134921.jpg    0        0.0
844   test/8254383254.jpg  270      270.0
845   test/8259655038.jpg   90       90.0
846   test/8276037463.jpg    0        0.0
847   test/8276494480.jpg   90       90.0
848   test/8294542492.jpg   90       90.0
849   test/8313980447.jpg   90       90.0
850   test/8321834028.jpg  180      180.0
851   test/8324860594.jpg  180      270.0
852   test/8351931134.jpg  270      270.0
853   test/8353575353.jpg    0        0.0
854   test/8360736014.jpg   90       90.0
855   test/8362818631.jpg    0        0.0
856   test/8383407552.jpg  180      180.0
857   test/8389333591.jpg   90       90.0
858    test/841074483.jpg   90        0.0
859   test/8412266723.jpg    0      270.0
860   test/8434278732.jpg   90       90.0
861   test/8478079040.jpg    0        0.0
862   test/8486997717.jpg  270        0.0
863   test/8491235540.jpg  180      270.0
864   test/8516917277.jpg  270      270.0
865     test/85255316.jpg  270      270.0
866   test/8532242795.jpg    0       90.0
867   test/8546543567.jpg    0        0.0
868   test/8552538559.jpg  270      270.0
869   test/8563186309.jpg  180      270.0
870     test/85722582.jpg    0        0.0
871   test/8579492434.jpg   90       90.0
872   test/8585039958.jpg    0      270.0
873   test/8591602636.jpg  270      270.0
874   test/8605521701.jpg  180      180.0
875   test/8622866299.jpg  270      270.0
876     test/86461001.jpg  180      180.0
877   test/8662531297.jpg    0      180.0
878   test/8691429025.jpg    0        0.0
879   test/8742226251.jpg    0        0.0
880   test/8746859548.jpg    0      270.0
881     test/87691989.jpg   90       90.0
882   test/8776469344.jpg   90       90.0
883   test/8795605735.jpg  270      270.0
884   test/8848438121.jpg  180      180.0
885   test/8856937970.jpg  270      270.0
886   test/8955906598.jpg    0      270.0
887   test/8963100359.jpg  270      270.0
888   test/8997254299.jpg  270      270.0
889   test/9000263269.jpg  180      270.0
890   test/9051126905.jpg  270      270.0
891   test/9053988865.jpg  180        0.0
892     test/90545002.jpg    0      270.0
893    test/907014758.jpg  270      180.0
894   test/9072631133.jpg    0        0.0
895   test/9089900800.jpg    0        0.0
896   test/9151723839.jpg   90        0.0
897   test/9152463375.jpg  180      180.0
898   test/9161885063.jpg  180      180.0
899   test/9195005143.jpg   90       90.0
900   test/9195504755.jpg  180       90.0
901   test/9197794520.jpg   90       90.0
902   test/9197796338.jpg  270      180.0
903   test/9253749416.jpg  270      270.0
904   test/9261048776.jpg    0      180.0
905   test/9270381145.jpg  180      270.0
906   test/9297964944.jpg  270        0.0
907   test/9303973891.jpg  180      180.0
908   test/9332311486.jpg    0        0.0
909   test/9338718654.jpg  270      270.0
910   test/9338950574.jpg  270      270.0
911   test/9341294528.jpg   90       90.0
912   test/9356896753.jpg  180      270.0
913   test/9387948188.jpg    0        0.0
914   test/9391166393.jpg  180      180.0
915   test/9406463030.jpg  270      270.0
916   test/9410940086.jpg  270      270.0
917   test/9412628410.jpg  270      270.0
918   test/9418164743.jpg  180      180.0
919   test/9423964853.jpg    0        0.0
920   test/9438467312.jpg   90      270.0
921   test/9449235539.jpg    0      270.0
922   test/9458748312.jpg  270        0.0
923   test/9460999779.jpg  180      270.0
924   test/9466725145.jpg   90       90.0
925      test/9476970.jpg  180      270.0
926      test/9476980.jpg  270      270.0
927   test/9483846588.jpg    0        0.0
928   test/9534458304.jpg  180      180.0
929   test/9574705283.jpg   90       90.0
930   test/9613696179.jpg  180      180.0
931   test/9620904035.jpg  270      180.0
932   test/9623930399.jpg  270      270.0
933   test/9646375952.jpg  270      270.0
934   test/9658475535.jpg   90       90.0
935   test/9694305901.jpg   90       90.0
936   test/9716486235.jpg  270      270.0
937     test/97443510.jpg    0        0.0
938   test/9760490031.jpg    0      270.0
939   test/9831599156.jpg    0        0.0
940   test/9926949024.jpg   90        0.0
941   test/9944682215.jpg  180       90.0
942   test/9995085083.jpg  270      180.0                        0    1  predicted
0    test/10008707066.jpg    0        0.0
1    test/10099910984.jpg    0        0.0
2    test/10107730656.jpg  180      180.0
3    test/10161556064.jpg  270       90.0
4    test/10164298814.jpg    0        0.0
5    test/10196604813.jpg   90      270.0
6      test/102461489.jpg    0        0.0
7    test/10304005245.jpg   90        0.0
8    test/10313218445.jpg   90       90.0
9    test/10351347465.jpg  270      270.0
10   test/10352491496.jpg   90      270.0
11   test/10353444674.jpg  270      270.0
12   test/10484444553.jpg  180        0.0
13   test/10577249185.jpg  180      270.0
14   test/10684428096.jpg   90      270.0
15    test/1074374765.jpg    0        0.0
16   test/10795283303.jpg  180       90.0
17   test/10814107565.jpg  180       90.0
18     test/108172840.jpg  270      270.0
19   test/10931472764.jpg    0       90.0
20   test/11057679623.jpg    0      270.0
21   test/11185093106.jpg  180      180.0
22     test/112713406.jpg    0       90.0
23      test/11273674.jpg  180       90.0
24   test/11418669873.jpg    0       90.0
25   test/11490994083.jpg   90        0.0
26   test/11536463476.jpg   90       90.0
27    test/1160014608.jpg  180      270.0
28   test/11610344784.jpg  270      270.0
29   test/11673951276.jpg  270      270.0
30   test/11722525924.jpg  180      180.0
31   test/11897908725.jpg  270      270.0
32    test/1194122691.jpg  270      270.0
33   test/12063320613.jpg   90       90.0
34   test/12115177323.jpg  270      270.0
35   test/12178947064.jpg   90      270.0
36   test/12179163976.jpg    0        0.0
37   test/12449930553.jpg  180       90.0
38   test/12605538693.jpg  270      270.0
39   test/12735208893.jpg  180       90.0
40     test/127673105.jpg    0        0.0
41   test/12799838924.jpg    0        0.0
42   test/12988026705.jpg  180      180.0
43     test/131087914.jpg  180      180.0
44   test/13159790395.jpg    0        0.0
45   test/13316864953.jpg  180      180.0
46     test/133910954.jpg    0      270.0
47   test/13395784165.jpg   90      270.0
48   test/13416660454.jpg  180      270.0
49   test/13439211345.jpg   90      270.0
50   test/13503513433.jpg    0        0.0
51     test/135103280.jpg   90       90.0
52   test/13838811034.jpg    0        0.0
53   test/13878624363.jpg    0        0.0
54   test/13886434273.jpg    0        0.0
55   test/13888636937.jpg   90       90.0
56     test/139395528.jpg  180      270.0
57     test/139398682.jpg  180      180.0
58   test/13962200152.jpg  180      180.0
59   test/14016488749.jpg   90       90.0
60   test/14018235306.jpg   90       90.0
61   test/14080113939.jpg   90       90.0
62   test/14085010405.jpg   90       90.0
63   test/14138245050.jpg  270      270.0
64   test/14169793959.jpg    0       90.0
65     test/141722180.jpg   90       90.0
66   test/14192679221.jpg  270      270.0
67   test/14229728446.jpg  270      270.0
68   test/14270821734.jpg    0        0.0
69   test/14283037461.jpg    0        0.0
70   test/14284767631.jpg    0      180.0
71   test/14288232893.jpg   90       90.0
72   test/14315322521.jpg  270      270.0
73   test/14330314647.jpg  270      270.0
74     test/143318681.jpg   90       90.0
75   test/14339926732.jpg  270       90.0
76   test/14347460054.jpg  270      270.0
77   test/14348917526.jpg  270      270.0
78   test/14357653808.jpg  270       90.0
79   test/14426902271.jpg  180      270.0
80   test/14480706829.jpg  180      180.0
81   test/14487318128.jpg   90        0.0
82   test/14511457203.jpg   90      270.0
83   test/14514200941.jpg  270      270.0
84   test/14516765865.jpg    0        0.0
85   test/14534140372.jpg  270      270.0
86   test/14537594947.jpg  180       90.0
87   test/14548226908.jpg   90       90.0
88   test/14558387859.jpg    0        0.0
89   test/14607825329.jpg    0        0.0
90   test/14624259536.jpg    0        0.0
91   test/14645715459.jpg   90      270.0
92   test/14655312706.jpg   90       90.0
93   test/14694481730.jpg    0        0.0
94   test/14705436829.jpg   90       90.0
95   test/14715745533.jpg  180        0.0
96   test/14716382429.jpg  180        0.0
97   test/14772240294.jpg  270      270.0
98   test/14773385882.jpg   90       90.0
99   test/14826675581.jpg  270      270.0
100  test/14869159706.jpg  270      270.0
101  test/14891420066.jpg  180      180.0
102  test/14942041705.jpg  180      180.0
103  test/14945753358.jpg  270      270.0
104  test/14965011945.jpg  180      270.0
105     test/15016498.jpg    0       90.0
106   test/1501857167.jpg   90       90.0
107  test/15023881691.jpg  270      180.0
108  test/15052195535.jpg    0        0.0
109  test/15151066860.jpg   90       90.0
110  test/15157966369.jpg  270      270.0
111  test/15169136829.jpg   90       90.0
112  test/15170757057.jpg   90       90.0
113  test/15189108069.jpg  270        0.0
114  test/15227162696.jpg  270       90.0
115  test/15272943375.jpg    0        0.0
116  test/15293377089.jpg  180      180.0
117  test/15335459586.jpg    0        0.0
118  test/15420416011.jpg  270      270.0
119  test/15443454914.jpg   90       90.0
120  test/15468193222.jpg  180      180.0
121  test/15473159366.jpg    0        0.0
122  test/15474149268.jpg   90      270.0
123  test/15510257067.jpg  270      270.0
124  test/15555639366.jpg  270      270.0
125  test/15563186901.jpg  270        0.0
126  test/15605585461.jpg   90       90.0
127  test/15610971496.jpg   90      270.0
128  test/15619834917.jpg    0        0.0
129  test/15645587020.jpg   90       90.0
130  test/15663683555.jpg   90       90.0
131  test/15670709176.jpg  180      270.0
132  test/15675442167.jpg   90      270.0
133  test/15740365405.jpg  270      270.0
134  test/15745057554.jpg  180      270.0
135  test/15805474676.jpg  180      180.0
136  test/15859219181.jpg  270      180.0
137  test/15893008773.jpg  270        0.0
138  test/15908043627.jpg  180       90.0
139  test/16035121771.jpg   90       90.0
140   test/1608560117.jpg   90       90.0
141  test/16090871716.jpg    0      270.0
142  test/16136953701.jpg  180      270.0
143  test/16156328490.jpg  270      270.0
144  test/16196776241.jpg   90        0.0
145  test/16245443290.jpg   90       90.0
146  test/16260756145.jpg   90       90.0
147     test/16263148.jpg    0        0.0
148     test/16264419.jpg  270      270.0
149  test/16271718816.jpg   90      270.0
150  test/16288893362.jpg  180      180.0
151  test/16289749378.jpg  270       90.0
152    test/163843576.jpg  270      270.0
153  test/16413184652.jpg   90      270.0
154    test/164225933.jpg  180      270.0
155  test/16449473997.jpg  180      180.0
156  test/16459441114.jpg    0        0.0
157  test/16469051512.jpg  270       90.0
158  test/16523392612.jpg    0        0.0
159  test/16552057539.jpg  180      180.0
160  test/16614863162.jpg  180      180.0
161  test/16677765182.jpg  180      180.0
162    test/167350424.jpg    0        0.0
163  test/16817908080.jpg  270      270.0
164  test/16838775415.jpg  270      270.0
165   test/1700730553.jpg   90       90.0
166  test/17010973417.jpg  180      270.0
167  test/17043724089.jpg  270      270.0
168    test/171022118.jpg  270      270.0
169  test/17132544985.jpg  270      270.0
170  test/17171795840.jpg    0      270.0
171    test/171737561.jpg  270      270.0
172  test/17181860036.jpg   90       90.0
173    test/172145743.jpg  180        0.0
174    test/172145755.jpg  180      180.0
175    test/172146422.jpg  180      270.0
176    test/175196643.jpg  180      180.0
177     test/17704265.jpg   90        0.0
178  test/17827041218.jpg   90       90.0
179   test/1785208612.jpg   90      270.0
180    test/178677173.jpg  180       90.0
181  test/17892837849.jpg   90       90.0
182    test/179405447.jpg  180      270.0
183    test/180028153.jpg    0        0.0
184    test/180246673.jpg  270      270.0
185  test/18060875084.jpg  270      270.0
186     test/18079654.jpg    0        0.0
187    test/183588935.jpg  270      270.0
188  test/18437820805.jpg    0      180.0
189  test/18448404206.jpg   90        0.0
190  test/18483023266.jpg    0        0.0
191  test/18545431816.jpg   90       90.0
192  test/18556853329.jpg   90      270.0
193  test/18757337592.jpg  270      270.0
194  test/18804615112.jpg   90      270.0
195     test/18837049.jpg   90       90.0
196  test/18909945575.jpg    0        0.0
197  test/19039803873.jpg  270      270.0
198  test/19062518231.jpg   90       90.0
199  test/19069205003.jpg  270      270.0
200  test/19258778453.jpg  270      270.0
201  test/19448732659.jpg   90        0.0
202  test/19451924004.jpg  180      180.0
203  test/19553352764.jpg  270      270.0
204   test/1958923695.jpg  180      270.0
205  test/19608627215.jpg  180       90.0
206  test/19609624519.jpg    0      270.0
207  test/19699774438.jpg  180       90.0
208     test/19712937.jpg  180      180.0
209    test/197799958.jpg   90       90.0
210  test/19873652500.jpg  180      180.0
211  test/19892830671.jpg    0       90.0
212  test/19923125003.jpg  270       90.0
213   test/2007913302.jpg    0        0.0
214  test/20125780614.jpg    0      270.0
215  test/20176656494.jpg   90       90.0
216  test/20196782874.jpg    0        0.0
217  test/20310072980.jpg  180      180.0
218  test/20317100355.jpg    0        0.0
219  test/20342175702.jpg   90       90.0
220  test/20454860818.jpg  180      180.0
221   test/2049691598.jpg   90      270.0
222   test/2049963557.jpg    0      270.0
223  test/20506775873.jpg  270      270.0
224  test/20594710152.jpg  270      270.0
225   test/2067546646.jpg  270      270.0
226  test/20740449903.jpg    0        0.0
227  test/20779213460.jpg  270      270.0
228   test/2078228622.jpg   90      270.0
229  test/20855809948.jpg    0        0.0
230  test/20909323628.jpg  180      180.0
231   test/2091717624.jpg  180       90.0
232    test/211042198.jpg    0      270.0
233    test/211176116.jpg   90      270.0
234  test/21118358830.jpg    0      270.0
235  test/21187610763.jpg    0        0.0
236    test/212342071.jpg    0      270.0
237  test/21305225519.jpg   90        0.0
238  test/21328964180.jpg    0      270.0
239  test/21353996680.jpg    0      270.0
240   test/2138299854.jpg   90      270.0
241  test/21438550119.jpg  270      270.0
242     test/21468987.jpg  180      270.0
243     test/21469373.jpg  270      270.0
244     test/21470365.jpg    0        0.0
245  test/21570962365.jpg   90      270.0
246  test/21579458303.jpg  180      180.0
247  test/21587387643.jpg    0        0.0
248    test/215928526.jpg    0        0.0
249    test/216401349.jpg  180      270.0
250  test/21654865082.jpg  270      270.0
251    test/216863449.jpg    0        0.0
252    test/216995032.jpg    0      270.0
253    test/217458760.jpg   90       90.0
254  test/21809871962.jpg    0      270.0
255    test/218167168.jpg  270      270.0
256     test/21834173.jpg   90       90.0
257    test/218481531.jpg  180      180.0
258     test/21848961.jpg   90      270.0
259  test/21947401595.jpg    0        0.0
260   test/2197444973.jpg  180       90.0
261   test/2200282997.jpg    0      270.0
262   test/2202711774.jpg  180      270.0
263   test/2205632156.jpg  180      270.0
264   test/2207048079.jpg   90      270.0
265  test/22158474464.jpg  270       90.0
266  test/22253854304.jpg    0      270.0
267     test/22272865.jpg  270       90.0
268     test/22273491.jpg    0       90.0
269   test/2231355627.jpg    0        0.0
270    test/223334049.jpg    0      270.0
271   test/2234218140.jpg  270      270.0
272   test/2237200414.jpg    0        0.0
273  test/22390308255.jpg  180      180.0
274   test/2241716199.jpg  180      270.0
275   test/2246673669.jpg    0        0.0
276     test/22470276.jpg   90       90.0
277  test/22501900825.jpg  270      270.0
278  test/22516602303.jpg    0        0.0
279  test/22728648085.jpg   90      270.0
280   test/2278222526.jpg    0      270.0
281   test/2298800446.jpg  180       90.0
282   test/2299145979.jpg  270      270.0
283   test/2299273540.jpg  270      270.0
284   test/2304830497.jpg  180      180.0
285    test/230665743.jpg   90      270.0
286   test/2313808633.jpg   90      270.0
287  test/23164639975.jpg   90       90.0
288  test/23164647075.jpg   90      270.0
289   test/2319410803.jpg  270      270.0
290  test/23205022041.jpg  270      270.0
291   test/2322013656.jpg   90      270.0
292   test/2322015508.jpg  180       90.0
293   test/2332536441.jpg    0      270.0
294   test/2356100080.jpg  180      180.0
295    test/236010329.jpg  180      180.0
296   test/2361236280.jpg    0        0.0
297    test/236554270.jpg    0      270.0
298   test/2366961129.jpg   90       90.0
299    test/239372739.jpg  180      180.0
300   test/2425876568.jpg  270      270.0
301   test/2426516412.jpg  270        0.0
302    test/245112760.jpg    0      270.0
303    test/245660332.jpg  270      270.0
304   test/2471832707.jpg  180      270.0
305    test/247249553.jpg   90      270.0
306   test/2475254670.jpg  180      180.0
307   test/2495490889.jpg  270       90.0
308   test/2508444119.jpg  180      270.0
309   test/2514461017.jpg  180      270.0
310     test/25255445.jpg   90       90.0
311     test/25255614.jpg    0      180.0
312    test/252987882.jpg   90       90.0
313   test/2550294442.jpg   90       90.0
314    test/255607065.jpg  180      270.0
315   test/2564421165.jpg  270      270.0
316     test/25908783.jpg    0      270.0
317   test/2598088664.jpg  180      270.0
318   test/2614612716.jpg  270        0.0
319    test/262695781.jpg    0      270.0
320     test/26358556.jpg  180       90.0
321   test/2639246265.jpg  270      270.0
322   test/2654376035.jpg   90      270.0
323     test/26726746.jpg    0        0.0
324   test/2676310562.jpg   90      270.0
325   test/2679971598.jpg   90       90.0
326   test/2689816071.jpg  180      270.0
327   test/2695307366.jpg   90      270.0
328   test/2700995816.jpg  180      270.0
329    test/271807634.jpg  180      180.0
330    test/271810562.jpg  180      180.0
331     test/27260178.jpg  180      270.0
332     test/27260179.jpg  270       90.0
333   test/2726824888.jpg   90      180.0
334    test/273637409.jpg  270      270.0
335   test/2744563803.jpg    0      270.0
336    test/274996956.jpg   90      270.0
337    test/275537344.jpg   90       90.0
338    test/275544066.jpg  180      270.0
339    test/275685832.jpg    0        0.0
340    test/275687715.jpg    0        0.0
341     test/27719307.jpg  180      270.0
342     test/27719319.jpg  180      270.0
343   test/2772540348.jpg   90      270.0
344    test/277725401.jpg    0        0.0
345   test/2788606638.jpg  180      270.0
346    test/278861726.jpg  270      270.0
347   test/2792418859.jpg    0        0.0
348   test/2792665403.jpg  180       90.0
349   test/2793536110.jpg   90       90.0
350   test/2797815945.jpg    0       90.0
351    test/279957544.jpg  180      180.0
352   test/2801476847.jpg    0        0.0
353   test/2819676757.jpg   90       90.0
354   test/2824185494.jpg  270      270.0
355   test/2826247405.jpg   90       90.0
356   test/2826975516.jpg  270      270.0
357    test/282894600.jpg  270      270.0
358   test/2829018441.jpg    0       90.0
359   test/2852738308.jpg   90       90.0
360   test/2853751676.jpg    0      270.0
361   test/2859006593.jpg  270        0.0
362   test/2861139985.jpg  270        0.0
363   test/2864996400.jpg  270        0.0
364     test/28673009.jpg  270      270.0
365   test/2869292544.jpg  180      180.0
366   test/2881446001.jpg    0        0.0
367    test/288817658.jpg  180       90.0
368   test/2888461411.jpg  180      270.0
369   test/2888616789.jpg   90        0.0
370   test/2941154623.jpg  270      270.0
371   test/2941727150.jpg  180        0.0
372    test/294754465.jpg  270      270.0
373   test/2951571365.jpg    0      180.0
374   test/2960362236.jpg  180      180.0
375   test/2969721657.jpg  270       90.0
376   test/2980163867.jpg  180      180.0
377   test/2994677057.jpg  180      180.0
378   test/3023051776.jpg   90        0.0
379   test/3033329307.jpg    0      270.0
380     test/30853946.jpg  270        0.0
381   test/3099668940.jpg   90       90.0
382   test/3144299273.jpg   90      270.0
383   test/3144728340.jpg  270       90.0
384   test/3146563174.jpg    0      270.0
385   test/3151765521.jpg  180        0.0
386   test/3156760838.jpg    0        0.0
387   test/3160633630.jpg  180      270.0
388   test/3165290594.jpg    0      270.0
389   test/3169593212.jpg  270        0.0
390   test/3172604273.jpg   90      270.0
391   test/3175118434.jpg   90      270.0
392    test/317720577.jpg  180       90.0
393   test/3180602886.jpg   90      270.0
394    test/318235953.jpg   90      270.0
395    test/318236215.jpg  270      270.0
396    test/318236277.jpg   90        0.0
397   test/3192430467.jpg  270      270.0
398   test/3199969275.jpg  270       90.0
399   test/3209753803.jpg    0      270.0
400   test/3221214328.jpg  180      270.0
401   test/3239329865.jpg   90       90.0
402     test/32508995.jpg  180       90.0
403   test/3264886390.jpg  180      180.0
404   test/3274872259.jpg  270      270.0
405   test/3293709109.jpg    0      270.0
406    test/329870488.jpg  270      270.0
407    test/330827731.jpg    0        0.0
408    test/331097049.jpg    0       90.0
409   test/3324514121.jpg  270       90.0
410     test/33298473.jpg    0       90.0
411    test/332989510.jpg   90       90.0
412   test/3339136295.jpg    0        0.0
413    test/334516844.jpg  180      270.0
414    test/335176365.jpg   90       90.0
415    test/335295594.jpg   90        0.0
416   test/3365823109.jpg  180       90.0
417    test/336751791.jpg    0      270.0
418   test/3381155532.jpg    0      270.0
419   test/3383801659.jpg    0        0.0
420    test/338830304.jpg  270        0.0
421   test/3452631783.jpg  270      270.0
422   test/3461351720.jpg  180      180.0
423     test/34814816.jpg   90      270.0
424     test/34815269.jpg   90      270.0
425   test/3483548009.jpg    0      270.0
426   test/3483554595.jpg  180      180.0
427    test/348385082.jpg  270      270.0
428   test/3486507973.jpg  180      270.0
429     test/34893126.jpg  180      270.0
430   test/3523582137.jpg  270      270.0
431    test/352506989.jpg   90       90.0
432    test/352506992.jpg   90      270.0
433   test/3529395659.jpg  270        0.0
434   test/3539831256.jpg  180      270.0
435   test/3553254483.jpg  270      270.0
436    test/355588121.jpg   90       90.0
437   test/3556356240.jpg  180      270.0
438   test/3567927649.jpg  180      180.0
439   test/3601430993.jpg    0        0.0
440   test/3604193365.jpg    0        0.0
441   test/3605007756.jpg   90       90.0
442   test/3605511630.jpg  180      180.0
443   test/3605790488.jpg  180      270.0
444   test/3627138881.jpg  270      270.0
445   test/3637922591.jpg  180      270.0
446   test/3638627492.jpg  180      270.0
447   test/3639485721.jpg   90      270.0
448   test/3655162201.jpg  180       90.0
449   test/3670058495.jpg   90       90.0
450   test/3681350406.jpg  270      270.0
451    test/371081585.jpg  270      270.0
452   test/3714485886.jpg    0      270.0
453     test/37376228.jpg  180       90.0
454   test/3741109017.jpg  180      180.0
455   test/3752370666.jpg    0        0.0
456   test/3753608249.jpg  270      270.0
457   test/3759112426.jpg  180      180.0
458   test/3767745730.jpg  180      270.0
459   test/3770694941.jpg   90       90.0
460   test/3785508861.jpg  180      270.0
461   test/3826789884.jpg  270      270.0
462   test/3840538395.jpg    0      270.0
463   test/3845209511.jpg    0        0.0
464   test/3846414290.jpg   90        0.0
465   test/3847697001.jpg    0      270.0
466    test/385167488.jpg    0        0.0
467    test/385167562.jpg   90       90.0
468   test/3856487590.jpg    0        0.0
469   test/3858234368.jpg    0      180.0
470   test/3861094755.jpg  180      270.0
471   test/3862115946.jpg  270      270.0
472   test/3864385718.jpg   90        0.0
473   test/3886453330.jpg  270      270.0
474   test/3887866505.jpg   90      270.0
475   test/3888773420.jpg  270      270.0
476   test/3897502260.jpg  270      270.0
477    test/390951640.jpg    0        0.0
478   test/3916462478.jpg    0      270.0
479   test/3920950193.jpg  270      270.0
480   test/3921817375.jpg  270      270.0
481   test/3926127759.jpg  180      270.0
482   test/3933431055.jpg  270      270.0
483   test/3935958080.jpg    0       90.0
484   test/3940396224.jpg    0      270.0
485   test/3944876197.jpg  270       90.0
486   test/3945657842.jpg  180      270.0
487   test/3952988950.jpg  180      270.0
488   test/3954703771.jpg    0        0.0
489   test/3957126510.jpg  270      270.0
490   test/3962031936.jpg  180      180.0
491   test/3970873984.jpg    0        0.0
492   test/3973410544.jpg   90      270.0
493   test/3978840410.jpg   90       90.0
494   test/3978889742.jpg  270      270.0
495   test/3978918960.jpg  270      270.0
496     test/39815369.jpg    0      270.0
497   test/3985294530.jpg  180      180.0
498   test/4007182735.jpg   90       90.0
499    test/402534640.jpg  180      180.0
500   test/4036668595.jpg  180      270.0
501   test/4045751174.jpg  270      270.0
502   test/4054173099.jpg    0        0.0
503   test/4054937804.jpg  270        0.0
504   test/4059084313.jpg   90      270.0
505   test/4082824675.jpg    0        0.0
506   test/4122642749.jpg  180      180.0
507   test/4132279737.jpg   90        0.0
508   test/4145613439.jpg   90      180.0
509   test/4149053226.jpg  270      270.0
510    test/416997815.jpg    0        0.0
511   test/4172031189.jpg  270      270.0
512   test/4172786978.jpg    0        0.0
513     test/41729556.jpg  270      270.0
514   test/4199547951.jpg  180      180.0
515   test/4203532173.jpg  180      180.0
516   test/4213693751.jpg  180      180.0
517   test/4238737977.jpg   90       90.0
518   test/4242411347.jpg    0       90.0
519   test/4261315168.jpg  180      270.0
520   test/4279815500.jpg   90       90.0
521   test/4313726879.jpg  180       90.0
522   test/4316484034.jpg  180       90.0
523    test/432426205.jpg  270      270.0
524     test/43328523.jpg  270       90.0
525    test/434740832.jpg   90       90.0
526   test/4381659982.jpg   90      270.0
527   test/4393512978.jpg  270      270.0
528   test/4403605959.jpg  270      270.0
529   test/4413965131.jpg    0      270.0
530    test/441650828.jpg  180      180.0
531   test/4430266849.jpg  180        0.0
532   test/4445621530.jpg  270      270.0
533    test/446788955.jpg  270      270.0
534   test/4483557810.jpg   90        0.0
535    test/449228312.jpg    0        0.0
536    test/449233953.jpg    0        0.0
537   test/4501812464.jpg    0       90.0
538    test/450678855.jpg   90       90.0
539   test/4532739782.jpg   90      270.0
540    test/457290688.jpg    0        0.0
541   test/4585219541.jpg  180      180.0
542   test/4591014710.jpg   90      270.0
543   test/4594128085.jpg  180      270.0
